RChannel	RenergyMean	RenergyStd
72.0	29.101115438818645	0.10755615059492264
73.0	27.501098398778712	0.18626538777565277
74.0	28.951581933542	0.054558256499549214
76.0	27.352470380512628	0.18626538777565277
78.0	30.006219601421027	0.11197768805543924
80.0	27.710181395047158	0.001262480391899735
87.0	28.657409496818534	0.05697142459175805
88.0	27.67497029124621	0.1437146399841973
89.0	26.23017001843933	0.18626538777565277
91.0	27.724701431471942	0.05853523468248863
92.0	26.49722006164526	0.03140598468979223
93.0	28.780896922025427	0.08361483049922229
94.0	25.067422148243335	0.18626538777565277
97.0	26.857456967851554	0.18626538777565277
99.0	24.775364509621188	0.18626538777565277
100.0	27.362192964785116	0.022913256804331487
101.0	26.440846388455626	0.037007267352384354
102.0	28.73392240841904	0.18626538777565277
104.0	26.713727962541927	0.18626538777565277
107.0	28.34872976001632	0.21718330670270608
108.0	29.52066301108893	0.14962429094366836
110.0	24.927529026592676	0.07607166062663495
112.0	26.530174611360795	0.11038308859806745
113.0	29.066354396973864	0.13818165798905976
114.0	27.654961325990783	0.18626538777565277
115.0	27.83238683656489	0.20231231558295926
116.0	27.58077038387038	0.04156094713443242
117.0	27.017247840473118	0.0021887530787715694
118.0	26.97024047904851	0.03167978219862551
119.0	28.568413666993496	0.14624817481249205
120.0	26.09733072464269	0.0952376041057398
122.0	25.911434227626778	0.18626538777565277
124.0	27.776970667731206	0.09136466388550252
125.0	28.49206428362581	0.16234194208445496
127.0	25.7827633831427	0.10956678738826943
130.0	20.186346349017647	0.029743284739421214
132.0	19.61362347607495	0.06407923998593167
133.0	19.206507963107583	0.02857252750370003
134.0	21.557060609112472	0.0665651183020796
137.0	20.978097161123923	0.03231893528790451
139.0	20.963362988955698	0.06947780590252296
140.0	21.08356768138166	0.06717337113277433
141.0	20.2278482174101	0.057659689748648844
143.0	20.534444444908488	0.18626538777565277
152.0	20.060348076803564	0.02292352903074821
153.0	20.63612398870517	0.10850636769735401
154.0	20.603960423248246	0.03954993921169458
155.0	20.656171339037673	0.060962286502955224
156.0	20.110364209826287	0.016944932171035276
157.0	19.589318213736867	0.03162908388301782
158.0	21.281622698465533	0.0485407847619093
159.0	19.867870114018356	0.07529773824588366
160.0	19.485652525076564	0.037033102647175395
161.0	19.956998624771742	0.07748453536422724
162.0	19.480353031176254	0.07924886978285406
163.0	22.039704999078932	0.07182217013889285
164.0	19.507401388199376	0.06584479633539733
165.0	21.869067305463037	0.06983811787326004
166.0	20.74790136693293	0.05791273913265202
167.0	19.259886855018383	0.03309159231905198
168.0	19.920454563791406	0.07120875419940176
169.0	20.119335539999916	0.04615544904495091
170.0	20.774332717065153	0.04659956880957454
171.0	20.440877441806236	0.06467882693397013
172.0	21.045327923619826	0.04773988761582312
173.0	19.44277366139517	0.05153489740030518
174.0	21.066479872500917	0.05642864865475689
175.0	19.51726612180876	0.07622816648994801
176.0	18.998787534453655	0.18626538777565277
178.0	20.14292999860748	0.06479883595680486
179.0	21.516531769967642	0.06635061575684363
180.0	19.957673778275716	0.04355110339734593
181.0	20.223000104727916	0.06726498779583963
182.0	20.13833120426062	0.08711284355743983
183.0	21.299237902090177	0.057364286694575294
184.0	21.46735080354199	0.10079327103741235
185.0	21.800963801346033	0.06032682348540963
186.0	20.94781565259964	0.05355916762672817
187.0	20.09674628149175	0.07572265557867225
188.0	20.230206263051986	0.0748955100833393
189.0	19.941282604770358	0.023419537953139922
190.0	19.840575756217387	0.04855039511721879
191.0	20.61072244644955	0.07227176689659094
